labels,text,lang
ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,english
ham,Combien tu as eu pour le nettoyage,french
ham,"Plz ruft mich vor dem Unterricht an, Hrishi.",german
ham,"Meine Schwägerin, ich hoffe, Sie haben einen tollen Monat.",german
ham,"??? ??? ???? ??? ????? ???? ?????, ??? ??????? ??? ?? ??? ???? ???? ?? ??? ????? ???",hindi
ham,: (????? ???? ???? ????....),hindi
ham,?? Casss ???? ?? ??? ???? ?? ??? ????? ???.,hindi
ham,"Ja, das ist der Eindruck, den ich hatte.",german
ham,(That said can you text him one more time?),english
spam,CURGERENAN! ???? ?????? ???? ?? 2000 ????? ???????? GUEGEEEDEEEEED ?? ??? ???????? ???? ??? ??.,hindi
spam,"UR GOING 2 BAHAMAS! Rufen Sie anFREEFONE 08081560665 und sprechen Sie mit einem Live-Operator, um entweder Bahamas Kreuzfahrt von £ 2000 CASH 18+ nur Anspruch.",german
ham,Allo! Nous avons bravé les bus et pris les trains et triomphé. Je veux dire que nous sommes à B'ham.,french
ham,??? ???? ?? ????? ???? ?? ??? ????? ?? ???????. ??????? ??????? ???? gdikik. ??? 4 ?? ?????? ?? ??? ??? ?? ??? ????? ?? ???? ??? ???? ??? ????? ?? ???? ???.,hindi
ham,Sary a juste besoin de Tim dans le bollox &it lui a fait beaucoup de mal alors il me frappe!,french
ham,"Hallo, wo bist du? Wir sind bei und sie sind nicht daran interessiert, ausgehen ich bin, aber das Gefühl, ich sollte nicht so können wir gehen tomo, nichts dagegen haben Sie?",german
ham,"Une seule ligne avec une grande signification::::: ""Miss anything 4 ur ""Best Life"" mais, ne manquez pas la meilleure vie pour n'importe quoi... Gud nyt...",french
ham,"K.:)Sie sind das einzige Mädchen, das in der Rezeption wartet ah?",german
ham,Thanx beaucoup d'aide de 4 ur!,french
ham,Hi. Was hältst du von Match?,german
ham,Oh really?? Did you make it on air? What's your talent?,english
ham,???? ?? ?????? ?????? ?? ???????? ?? ???? ??? ????? ??? ?? ?????? ??? ???? ????,hindi
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,english
ham,"Ja, warum nicht, ist die Gang alle bereit",german
ham,"Pas de nouvelles sur le travail, ils me font attendre une cinquième semaine! Ouais im up pour quelques woozles et des belettes... En exeter toujours, mais être à la maison environ 3.",french
ham,She went to attend another two rounds today..but still did't reach home..,english
spam,"Nur Dezember! Hatten Sie Ihr Handy 11mths+? Sie sind berechtigt, das neueste Farbkamera-Mobil kostenlos zu aktualisieren! Rufen Sie die Mobile Update Co GRATIS auf 08002986906",german
ham,K Je serai sûr de me lever avant midi et de voir ce qui se passe,french
ham,Ou mieux encore pouvez-vous l'attraper et lui demander si elle peut vendre &lt;#&gt; pour moi.,french
ham,?? ?????? ?? ??? ?? ??? ??? ??? ???.,hindi
ham,"Il dit n'importe quoi, il est en colère contre moi, c'est pour ça que tu as dit à Abi.",french
ham,?? ?? ????? ????? ??,hindi
ham,MERCI 4 PUTTIN DA FONE DONNÉ SUR MOI!!,french
spam,"UR vergeben einen City Break und könnte WIN ein £200 Summer Shopping Spree jeder WK. Txt STORE bis 88039. SkilGme. TsCs087147403231Winawk!Alter16 £1,50perWKsub",german
ham,No..he joined today itself.,english
ham,Doux rêves...,french
ham,Ü venir il 25 n passe à moi,french
ham,:),english
ham,"Dieu a demandé, ""Qu'est-ce que le pardon?"" Un petit enfant a donné une belle réponse, ""C'est un fruit merveilleux qu'un arbre donne quand il est blessé par une pierre.. Bonne nuit...",french
spam,"Denken Sie ur smart? Gewinnen Sie £200 diese Woche in unserem wöchentlichen Quiz, Text PLAY zu 85222 jetzt!T&Cs GewinnerClub PO BOX 84, M26 3UZ. 16+. GBP1.50/Woche",german
ham,Why de. You looking good only:-)..,english
ham,Prakesh est au courant.,french
ham,Maman demande à ü d'acheter de la nourriture à la maison...,french
ham,"Bishan Lar näher... keine Notwendigkeit, so früh zu kaufen, denn wenn ich jetzt kauf, muss ich mein Auto parken...",german
ham,?? ???? ?????? ???!,hindi
ham,Hey what are you doing. Y no reply pa..,english
ham,J'ai envoyé mon rôle..,french
ham,Ü takin linear algebra today?,english
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",english
ham,?? ????????! ???????? ??? ???? ???,hindi
ham,Love you aathi..love u lot..,english
ham,Adrenrf ???? ?? ????? ???,hindi
ham,say thanks2.,english
ham,Or just do that 6times,english
ham,"Wie u doin Baby-Mädchen?? Hoffnung u sind okay jedes Mal, wenn ich ure Telefon ist aus! Ich vermisse u in Kontakt zu bekommen",german
ham,Ooooooh Ich vergaß zu sagen u Ich kann auf yoville auf meinem Handy bekommen,german
ham,"Je n'ai jamais réalisé que tu étais si embarrassée par tes logements. Je pensais que tu l'aimais, puisque je faisais de mon mieux et que tu avais toujours l'air si content de ""la grotte"". Je suis désolé de ne pas avoir eu plus à donner. Je suis désolé d'avoir offert. Je suis désolé que ta chambre ait été si embarrassante.",french
ham,"Als ich geboren wurde, sagte GOTT: „Oh nein! Ein anderer Idiot."" Als du geboren wurdest, sagte GOTT: „O nein! WETTBEWERB."" Wer wusste, eines Tages werden diese beiden FREINDE FÜR JEDER!",german
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,english
ham,K.k.:) félicitations..,french
ham,???? ???? ?? ?? ?? ?? ?????? ???? ??? ?? ??? ?? ?????? ???? ???? ?? ????? ?? ??? ???. ??? ??? ??????? ?????? ?? ???? ?????? ?? ?? ??? ????? ?? ????? ???? ??.,hindi
spam,Bienvenue! Veuillez répondre avec votre AGE et GENDER pour commencer. p.ex. 24M,french
spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,english
ham,Très bien.,french
ham,???? ??????? ???? ???,hindi
ham,Wie viel sie bezahlt hat.,german
ham,How long does it take to get it.,english
ham,"Hallo Geliebter! Wie geht dieser neue Job? Bist du jetzt da? Bist du glücklich? Denkst du an mich? Ich wache auf, mein Sklave und sende dir einen neckenden Kuss aus dem Meer",german
ham,"????? ?? ???, 1 ??? ???? ???? ???? ?? ???. ??. ?? ??? ????? ?????? ?? ???? ???: -)",hindi
ham,"Tut mir leid, ich rufe später an.",german
ham,Hai priya are you right. What doctor said pa. Where are you.,english
ham,Was hast du für dein yo-valentin geplant?,german
ham,"Quand les gens voient mes msgs, ils pensent que je suis accro à la msging... Ils ont tort, Bcoz Ils ne savent pas que je suis accro à mes doux Amis.!! BSLVYL",french
ham,Joyeux anniversaire... Que vous trouviez ur prince charmant bientôt n dun travail trop dur...,french
ham,??? ???? ?? ?? ?? HFf ?? n c ?? ?????? ?? ??? ?? ???? ?? ??? ???...,hindi
ham,Yup. Thk of u oso boring wat.,english
ham,"Mm die Zeit, die Sie nicht mögen Spaß",german
ham,Vous intrépide duo vous! Amusez-vous bien et à bientôt.,french
ham,Heute ist ACCEPT TAG..U Akzeptieren Sie mich als? Bruder Schwester Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No RPly bedeutet Feind,german
ham,Amis que u peut rester sur fb chat avec,french
ham,Wie viel ist Brombeere fett2 in nigeria.,german
ham,New car and house for my parents.:)i have only new job in hand:),english
ham,Customer place i will call you.,english
ham,"Ela kano.,il download, come wen ur free..",english
ham,"Ela kano.,il téléchargement, venez wen ur gratuitement..",french
spam,Texte BANNEDUK à 89555 pour voir! coût 150p textoperator g696ga 18+ XXX,french
ham,Mai b genehmigen panalam...aber es sollte mehr Beiträge haben..,german
ham,"Rede nicht mit ihm, es ist mein Wort.",german
ham,??? ???? ???? ??? ?? ????? ????? ???:),hindi
ham,Anything lor is she coming?,english
ham,"Donc, GD a eu de la glace gratuite...",french
ham,Comment se fait-il qu'elle puisse l'obtenir?,french
ham,Dites-moi encore quelle est votre adresse.,french
ham,"Je t'aime aussi!! Tu sais? Merde, c'était si bon d'entendre ta voix. J'en ai tellement besoin. J'en ai envie. Je n'en ai pas assez. Je t'adore, Ahmad *kiss*",french
ham,"Ich habe mich gefragt, ob es okay wäre, Onkel John anzurufen und ihn wissen zu lassen, dass die Dinge nicht die gleichen sind wie hier. Dass &lt;#&gt; Dollar ist 2Jahre gesendet und dass Sie wissen, es ist eine Belastung, aber ich plane, jeden Cent, den er gibt, zurückzuzahlen. Jeder Cent, so dass ich etwas von Ihnen zu erwarten ist nicht praktisch. So etwas.",german
ham,Ich werde in einer halben Stunde sehen,german
spam,???? ?????? ???? ???? ???? ??? ???? 18 ???????,hindi
ham,"Richtig, du warst es nicht, der angerufen hat, es war jemand mit einer Nummer wie deiner!",german
ham,Est-ce que l'un d'entre vous avait une idée?,french
ham,D'accord alors je le laisserai pas plus tard ne lui demandera d'appeler u tmr...,french
ham,Besoin d'une course de café tomo?Impossible de croire que c'est déjà l'heure de la semaine,french
ham,"Frau. Wie sie wusste, die Zeit des Mordes genau",german
ham,"Les hauts qui est 3 jours aussi, et la compagnie de transport qui prend 2wks. L'autre façon est les usps qui prend une semaine, mais quand il arrive à la traîne, vous pouvez avoir à soudoyer nipost pour obtenir vos affaires.",french
spam,Nous avons de nouvelles dates locales dans votre région - Beaucoup de nouvelles personnes inscrites dans votre zone. Date de réponse pour commencer maintenant! 18 seulement www.flirtparty.us REPLYS150,french
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",english
ham,"Wenn ich mein Mittagessen fertig, dann gehe ich str down lor. Ard 3 smth lor. U beenden ur Mittagessen bereits?",german
spam,"HOT LIVE FANTASIES appelez maintenant 08707500020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel à tarifs nationaux",french
ham,"LOL.. *grins*.. Ich bin nicht Babe, aber danke, dass du an mich gedacht hast!",german
ham,???? ????? ?? ??? ???? ???? ?? ????,hindi
ham,"???? ?? ?? ?????? ?? ?? ????? ?? ??? ??? 2 ???????? ?????? ??? ue ?? ???? ?? ???? ???, ???????",hindi
ham,"Si tu t'en vas, je serai brisé. Plz reste avec moi.",french
ham,Je n'arrive pas à penser à quelqu'un avec une chambre libre,french
ham,"Je sais que je manque à la plupart des détails de ce dramastorm, mais pour la plupart, je ne m'inquiète pas pour ça.",french
ham,"Mein Freund ist gerade gekommen und sagt, dass er seine Bestellung um ein paar Gramm aufstockt (er hat $ &lt;#&gt; ), wann kannst du herkommen?",german
ham,Das ist cool. Wo soll ich kommen? An dir oder in dir? :),german
ham,You are gorgeous! keep those pix cumming :) thank you!,english
ham,Ok that's great thanx a lot.,english
ham,Yes... I trust u to buy new stuff ASAP so I can try it out,english
ham,"I'm back, lemme know when you're ready",english
ham,Ich kann das Telefon jetzt nicht wählen. Pls senden eine Nachricht,german
ham,I;m reaching in another 2 stops.,english
ham,"Hi, hier ist Yijue... es geht um das 3230-Lehrbuch, es ist Intro zu Algorithmen der zweiten Ausgabe... ich verkaufe es für $50...",german
ham,?? ?? ?? btttac ???? ??? ??? ???..,hindi
ham,Hallo Boytoy! Geeee... Ich vermisse dich heute. Ich sende dir gerne ein TM und erinnere dich Ich denke an dich... Und du wirst geliebt... *liebender Kuss*,german
ham,?? ?????????? ?? ??? ???,hindi
ham,"????? ????, ??? ??????? ??? ??? ??? ???? ???. ??? ???? ??? ?? ???.",hindi
ham,I'm at work. Please call,english
ham,Wie geht's dir?,german
ham,"?? ??? ??? ???? ???, ?? ?? ??? ?? ???? ???? ?????",hindi
spam,"WINNER! Als geschätzter Netzwerk-Kunde wurden Sie hvae ausgewählt, um eine 900 £ Belohnung zu erhalten! Um zu sammeln, rufen Sie 09061701444. Nur gültig 24 Stunden. ACL03530150PM",german
spam,"WRC RRC RERC ??? 2 ??? ?? ???? ??? U Lucazon ????? ?? ??? ??????? ?? ???? ???! ??? REL ROMC ROMMM (25p) ?? ???, ????? ?? suks.k/wuk/ ?? ucue/ ?? ?? ???? ??!",hindi
ham,I cant pick the phone right now. Pls send a message,english
ham,"J'y arriverai à 3 h, sauf si vous voulez que je vienne plus tôt.",french
spam,"???? ???? ???? ?? ?? ???? 40 ??? ???, ?? ?????? ?????? ??????? ?? ????? ?? ??? ????? ?? ?? ??? ?????",hindi
ham,"???, ?? ??? ???? ?? ?? ????? ??. ??. ???. ??... ?? ???? ???? ?? ???? ????? ???? ???.",hindi
ham,Dont pick up d call when something important is There to tell. Hrishi,english
ham,"Merci beaucoup. Quand nous avons escamoté kz et sura, nous n'avons pas obtenu le plaisir de votre compagnie. Espérons que vous êtes bon. Nous vous avons donné ultimatum oh! Nous sommes compte jusqu'à aburo. Profitez!",french
ham,"Je ne sais pas quoi faire pour en sortir, donc je ne pose que des questions comme celle-ci ne m'erreur pas.",french
ham,Oh for fuck's sake she's in like tallahassee,english
ham,Pourquoi t'es fatiguée de ce que tu avais de spécial là-bas?,french
ham,If I get there before you after your ten billion calls and texts so help me god,english
spam,"ree Eintrag in 2 ein wöchentliches comp für eine Chance, ein ipod zu gewinnen. Txt POD zu 80182 Eintrag zu erhalten (std txt Rate) T&C gelten 08452810073 für Details 18+",german
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,english
ham,??? ???,hindi
ham,"???? ??? ??. ????? ?? ??? ??. ????? ???? ???? ??. ??????????? ??? ??. ?????, '??????' ???? ???? ??????? ??...)",hindi
spam,"Hey Jungs. Wollen heißen XXX Bilder direkt 2 ur Telefon gesendet? Txt PORN zu 69855, 24Hrs kostenlos und dann nur 50p pro Tag. Um Text zu stoppen STOPBCM SF WC1N3XX",german
ham,??? ??? ?? ??? ?? cosunde ?? ???? ??? ??? ?? ?? ??????? ??????? ?? ????? ?? ??? ???? ?? ??? ???? ?? ??? ??? ?? ??-??? ??? ???? (Gact);#gt; ??? ?? ????? ???? ?????? ?? ??.,hindi
ham,"Hey nächste Sonne 1030 gibt es einen Yoga-Grundkurs... bei buggis... wir können für das gehen... Pilates Intro nächste saß.... sagen Sie mir, wann Sie r frei",german
ham,Ich bin bei meinen Eltern und bekomme Geld.,german
ham,C'est bon...,french
ham,???? ???? ?? ????? ?,hindi
ham,No probs hon! How u doinat the mo?,english
ham,????? ???? ???? ?? ??? ?? ?,hindi
spam,Um das fantastische Nokia N-Gage Spieldeck mit Club Nokia zu überprüfen und zu keep gehen 2 www.cnupdates.com/newsletter. Abmelden von Benachrichtigungen antworten mit dem Wort OUT,german
ham,Just haven't decided where yet eh ?,english
ham,Vraiment... J'ai fini mon papier il y a longtemps... Mais wat u copié jus maintenant utilisé? U happy lar... J'ai toujours haf 2 étude :-(,french
ham,"Sorry, I'll call later in meeting",english
ham,Not able to do anything.,english
ham,??? ??? ?????? ??? ???? ??? ?? ?????... ?? ???? ??? ?? ??? ???? ????? ???? ??? ?? ?? ??? ????? ?? ?????. ??? ???? tpemmad ?? ?? ??? ???,hindi
ham,Okie,english
ham,Do you think i can move  &lt;#&gt;  in a week,english
spam,"PREC PRI ?? 89080 ?? ??? ???? ???, ??? ?? Wak Cak Cacab!",hindi
ham,K.k:)Où êtes-vous?Comment avez-vous joué?,french
ham,Dies ist ur Gesichtstest (1 2 3 4 5 6 7 8 9 &lt;#&gt; ) wählen Sie eine beliebige Zahl ich werde ur Gesicht Astrologie sagen.... bin wartend. schnelle Antwort...,german
ham,Ü Vorhersage wat time u'll Ende Kauf?,german
ham,"?? ?????, ????? ??? ???? ???????",hindi
ham,"Guten Tag, meine Liebe! Irgendwelche Jobaussichten? Vermisst du mich? Was machst du? Bist du faul und trostlos, hmmm? Oder glücklich und erfüllt mit meiner Liebe?",german
ham,"Je suppose qu'on peut faire 4 kb n power yoga... Haha, dunno on peut pas tahan power yoga non plus... Thk a eu loso, oublié liao...",french
ham,K..k:)how much does it cost?,english
ham,???? ???? ??? ???? ???,hindi
ham,"Guddda.k, ??????? ??????. ????? ??? ?? ????",hindi
ham,"Aujourd'hui est désolé jour.! Si jamais j'étais en colère contre vous, si jamais je me suis mal comporté ou vous ai blessé? plz plz JUST SLAP URSELF Bcoz, Sa faute, Je suis fondamentalement Bon",french
ham,???... ???? ??? ???...,hindi
ham,Was macht der Tanzfluss?,german
ham,Okarr ??? ?? ?? ??? ??? ???? ?? ???...,hindi
ham,"Hallo! Sie haben gerade mit MANEESHA V gesprochen. Wir möchten wissen, ob Sie mit der Erfahrung zufrieden waren. Antworten Sie kostenlos mit Ja oder Nein.",german
ham,Si quelqu'un appelle pour un tapis roulant dire que vous l'achetez. Assurez-vous de son fonctionnement. J'ai trouvé une annonce sur Craigslist vendant pour $ &lt;#&gt;.,french
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,english
ham,HARD BUT TRUE: Combien vous montrez &amp; exprimer votre amour à quelqu'un....que beaucoup ça va faire mal quand ils vous quittent ou vous obtenez séparé...!.,french
ham,Daddy will take good care of you :),english
ham,"???? ????? ?? ???? ??? ??? ?? ?? ???? ??? ?? ?? ??? ????? ?? ???? ???? ???? ??? ?? (?? $lt &gt;#gt;), ?? ?? ???? ??? ???? ???",hindi
ham,?? ?????? ?????? ?????? ????? ?? ??? ???????.,hindi
ham,7 ???? ?????? ??? ???????,hindi
ham,"Bill, wie in: Gibt es irgendwelche Buchstaben für mich. i. Ich erwarte einen von orange, die nicht eine Rechnung ist, aber kann immer noch sagen, orange darauf.",german
ham,"Nur verpasst Zug wegen Asthma-Angriff, nxt eins in halben Stunden so fahren in. nicht sicher, wo man parken.",german
ham,"Je ne peux pas continuer à parler aux gens si je ne suis pas sûr de pouvoir les payer s'ils acceptent de payer. Donc, pls dites-moi ce que vous voulez vraiment acheter et combien vous êtes prêt à payer",french
ham,"Maman dit qu'on veut qu'on parte, puis qu'elle peut fuir l'exposition de la montre bian da glass...",french
ham,"Er sagt, er wird mich anrufen, wenn sein Freund das Geld hat, aber dass er definitiv vor Ende der Woche kauft.",german
