labels,text,lang,sentiment
ham,?? ???? ???? ??; ??? ???.,hindi,neutral
ham,&lt;#&gt; in mca. Aber nicht entsprechen.,german,neutral
ham,"Ich werde in etwa 3 Minuten bei dir sein, aber pass auf mich auf.",german,neutral
ham,S..antha num corrct dane,french,neutral
ham,??? ?? ?? ?? ?? ????? ?????? ?? ??? ???.,hindi,neutral
ham,"Juliana, fais ce que tu veux.",french,neutral
ham,"Son ok chikku, et son mon 1 de chanson préférée..:-)",french,positive
ham,And I don't plan on staying the night but I prolly won't be back til late,english,neutral
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",english,positive
spam,WIN a year supply of CDs 4 a store of ur choice im Wert von £500 & geben Sie unsere £100 Weekly Draw txt MUSIC an 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,german,positive
ham,here is my new address -apples&pairs&all that malarky,english,neutral
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,english,positive
ham,"??? ?? ?????, ??? ??. ??. ??. ??. ??. ??. ??.",hindi,neutral
ham,"Ouaip, c'est un peu chiant.",french,neutral
ham,??? ???? ???? ??? ??? ?? ????? ????,hindi,neutral
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,english,positive
ham,??? ?? ?? ??? ??? ???...... ?? ???? photocs ?? ??? ?? ??? ???? ?? ?????? ???,hindi,neutral
ham,K. Je vais l'envoyer à nouveau,french,neutral
ham,"Haha plaisante, papa a besoin de drogues.",french,positive
ham,WEISSGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBLEICHGEBEZEUGE,german,neutral
ham,Die Krämpfe blieben stehen und schliefen wieder ein.,german,negative
ham,À la maison au fait,french,neutral
ham,5 Nächte...Wir bleiben nicht im Hafen Schritt Liao...Zu ex,german,neutral
ham,Dad says hurry the hell up,english,negative
ham,Take some small dose tablet for fever,english,neutral
ham,U malade peut toujours aller faire du shopping?,french,neutral
ham,"Génial, à tout à l'heure.",french,negative
ham,???? ????? ?? ?? ???? ??????? ???????? ??? ??? ??? ???? ?? ?? ??? ???? ????? ?? ??? ???? ????? ??. ?? ?? ????? ??? ?? ????? ?? ??? ?? ??? ????!,hindi,neutral
ham,Ok lor then we go tog lor...,english,positive
ham,Zeit zu beenden?,german,neutral
ham,"Wussten Sie, dass irgendwo was passiert?",german,neutral
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",english,negative
ham,Je crois que je l'ai fait aussi.,french,neutral
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",english,positive
spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",english,positive
ham,"Schön, Ihre Antwort zu sehen.",german,neutral
ham,Really? I crashed out cuddled on my sofa.,english,neutral
ham,"Bonjour, comme vous vous sentez cher.",french,neutral
ham,Oui :) aller au restaurant..,french,positive
ham,"Augo, ???? ?????? ?? ??? ?? ?? ?? 2 ??? ???? 4 ????? ?? ???? ?? ??? ?? ??? ??. Yuududuud. ??? ????. ??? ?? ??? ????? ?? ??? ???...",hindi,neutral
ham,So u wan 2 kommen für unser Abendessen heute Abend ein nicht?,german,neutral
spam,"???? ???? ?????? 11 Mnyths ??? ??????, Nigo ???. ??? ??????????! ifems ?? ??? ??. TEXT Yacks ??? ?? ???, ??????? ?? ??? ??? ???? ?? ??? ????",hindi,neutral
spam,???? ?? ????? ????? ??? ?? ?? ???? ???? ??? ?? ka ??? ???? ?? ???????? ??? ???? ??? ??!,hindi,neutral
spam,????? ??????? ??! ?? ?? ?? ?? $?? ????? ?? ????? ?? ????! ??? YEEE YER ?? 85023 ???? ?? ???!,hindi,neutral
ham,"Oui, il y avait beaucoup de bonbons.",french,neutral
spam,Kostenlose Kameratelefone mit Linental ab 4.49/Monat mit 750 Kreuz ntwk Minuten. 1/2 Preis txt Bundle Angebote auch avble. Rufen Sie 08001950382 oder call2optout/J MF,german,neutral
ham,Yes princess! I want to make you happy...,english,positive
spam,"Vous avez ce qu'il faut pour 2 participer au WRC à Oz? U can avec Lucozade Energy! Texte RALLY LE à 61200 (25p), voir packs ou lucozade.co.uk/wrc & itcould be u!",french,positive
spam,"???? ??????? ??????? ?? ??? ???????, ?????? ?????? X49. ???? ?????? ?? 450 ???? ?? ???? ????? ?????. ???? ???? ???? ??? ?????? ???? ?? ??? ???? ???? ????? 0909898182 ??? ????",hindi,neutral
ham,No messages on her phone. I'm holding it now,english,negative
ham,"???, ???? ?????????? ????? ???? &l;###gt; ?? ???? ??? ???? ???? ??",hindi,neutral
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",english,positive
ham,Ü prédire le temps ü'll finira d'acheter?,french,neutral
ham,Yeah that's the impression I got,english,positive
ham,"Sollte ich ihm eine Brombeere fette 2 oder Fackel kaufen. Sollte ich ihn neu kaufen oder verwendet. Lassen Sie mich wissen. Plus sagen Sie, ich sollte kaufen die &lt;#&gt; g wifi ipad. Und was sagen Sie über die über die &lt;#&gt; g?",german,negative
ham,"Désolé, je t'appelle plus tard.",french,negative
ham,I'm still pretty weak today .. Bad day ?,english,negative
ham,Was ist Kindermädchen-Adresse?,german,neutral
ham,"Ja ammae....das Leben nimmt viele Kurven, die man nur sitzen und versuchen kann, die Lenkung zu halten...",german,negative
spam,"wamma get laid?want real doggin locations direkt an Ihr Handy gesendet? schließen Sie sich dem größten britischen dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1,50/msg.",german,neutral
ham,"L'endroit du client, j'ai besoin de vous.",french,neutral
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,english,negative
ham,?? ??? ??? ???? ?? ??? ?? ?? ? ??????,hindi,neutral
ham,J'étais malade et j'ai dormi toute la journée hier.,french,neutral
ham,"Alright we're hooked up, where you guys at",english,positive
ham,???? ?? ???? ????? ??? ?? ???? ?? ????? ?? ???? ????????,hindi,neutral
ham,"Désolé, je t'appelle plus tard.",french,negative
ham,Essaie neva mate!!,french,neutral
ham,"?? ????? ??? ?? ???? ???? ??????? ????? ?? ???? ?? ?? ?? ?? ???? ???? ???? ?? ????? ??? ?? ?? ???? ???, ???? ??? ?? ????? ?? ???? ??????? ??? ???? ????? ???? ??",hindi,neutral
ham,Ad 530 arr. ??? ??? ?? ?? alger ?????.,hindi,neutral
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",english,negative
spam,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,english,positive
ham,Idea will soon get converted to live:),english,neutral
ham,"???, ???? ???? ???? ?? ???? ????? ???? ?? ??? ?? ????? ???? ??",hindi,neutral
ham,"Boooo, tu travailles toujours.",french,neutral
ham,Tu vois ce que je veux dire.,french,negative
ham,And pls pls drink plenty plenty water,english,positive
ham,Yes.. now only saw your message..,english,positive
ham,?? ???? ???? ??? ???? ???? ??,hindi,neutral
ham,"??? ???, ???? ?????? ?? ?? ??? ??? ??. ?? ??? ?? ?????? ?? ??? ???, ???? ???? ?????? &lt;##gt; ??? ??? ?????.",hindi,neutral
spam,"Hallo, 2nächte ur glückliche Nacht! Uve wurde eingeladen 2 XCHAT, die Uks wildesten Chat! Txt CHAT zu 86688 jetzt! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",german,negative
ham,Es ist é nur $140 ard...É Ruhe alle Ard $180 mindestens...Welche ist é Preis 4 é 2 bedrm ($900),german,neutral
ham,"??? ??????? ??? ???? ??? ??, ??? ??, ??????? ????? ?? ??? ?? ????? ????? ?? ???? ??? ??? ??? ?? ????? ???? ???",hindi,neutral
ham,2 ooz ???? ????? ?? ????? ?? ????? ?? $lt &gt;#gt; ??? ???? ?? ?? ?? ???,hindi,neutral
ham,"Ich freue mich darauf, Sie endlich zu treffen.",german,neutral
ham,?? ????. ??? ??? ?? ?????? ???? ??? ???? ?? ??? ?? ????.,hindi,neutral
ham,???? ???????...,hindi,neutral
ham,I am on the way to ur home,english,neutral
ham,"Eine der Freuden im Leben ist jeden Tag aufwachen mit Gedanken, dass irgendwo jemand kümmert sich genug, um einen warmen Morgen Gruß zu senden.. -",german,neutral
ham,Ard 530 lor. I ok then message ü lor.,english,positive
ham,"Ich luv u soo viel u don-t verstehen, wie speziell u r 2 ich Ring u 2morrow luv u xxx",german,neutral
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,english,positive
ham,"Uh, Achtung, wir haben nicht so viel übrig",german,neutral
ham,V nice! Off 2 sheffield tom 2 air meine Meinung zu den Kategorien 2 b verwendet 2 messen Ethnizität in der nächsten Volkszählung. Beschäftigt Transkription. :-),german,positive
ham,1Pomme/Jour=Sans médecin. 1Tulsi Leaf/Jour=Sans cancer. 1Lemon/Jour=Sans gras. 1Cup Lait/Jour=Sans problèmes osseux 3 Litres Watr/Jour=Sans maladies.,french,negative
ham,"Wo ist sie, wenn sie sich auf Waden spezialisiert hat?",german,neutral
ham,Just finished. Missing you plenty,english,negative
ham,?? ??? ??? ?? ????.,hindi,neutral
spam,Nous avons essayé de vous contacter re votre réponse à notre offre de Video Handset? 750 anytime any networks mins? ILLIMITED TEXTE? Caméscope? Répondre ou téléphoner 08000930705 MAINTENANT,french,neutral
ham,"Je tot u dehors cos darren dire u venir faire du shopping. Bien sûr, nous sommes gentils wat. Nous sommes allés sim lim regarder le lecteur mp3.",french,negative
ham,"Was für ein Schmerz, ich komme besser.",german,neutral
ham,Yupz... I've oredi booked slots 4 my weekends liao...,english,neutral
ham,"Der Typ hat ein bisschen rumgeschnüffelt, aber ich tat so, als würde ich nächste Woche etwas anderes kaufen wollen und er gab es uns umsonst.",german,neutral
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,english,negative
ham,"????... Augoolh, ?? ??? ?? ???? ?? 4 ???? ?? ??? ???? ?? ???? ???? ???? ??. ?? ??? ?? ???? ??? ?? ???? ??, scte seeddddeeeeeeeeed I ???? ?? ??? ?? ???? ???.",hindi,neutral
ham,Lolno. ????? ???? ??? ?? ???? ?? ???? ??????? ????? ?? ????? ??,hindi,neutral
ham,"Ich möchte Ihnen die Welt zeigen, Prinzessin :) Wie wäre es mit Europa?",german,negative
ham,Dont show yourself. How far. Put new pictures up on facebook.,english,neutral
ham,I need to come home and give you some good lovin...,english,positive
ham,Es macht nur einfache arithmetische nicht Prozentsätze.,german,neutral
ham,Cabine est disponible.ils prennent et déposent aux marches de la porte.,french,neutral
ham,U frei auf sat Ritus? U wan 2 Uhr infernal Angelegenheiten wif me n Darren n mayb xy?,german,neutral
ham,Just got to  &lt;#&gt;,english,neutral
ham,"?? ???? ?????????? ??? ??, ?? ??? ??? ????? ?? ?? ??? ?? ??? ??.",hindi,neutral
ham,Yup bathe liao...,english,neutral
ham,"Nein, ich glaube nicht, dass er zu unsf geht, er lebt hier in der Nähe.",german,neutral
ham,It means u could not keep ur words.,english,neutral
ham,"?????, girocent I ???. wodrocaka ???? ?? cokaka ?? ?? ???. car ??? ?????? ?? ???? ?? ocapoooooo!",hindi,neutral
ham,What's the significance?,english,positive
ham,"Dunno er jus sagen, gehen Sie Lido. Gleichzeitig 930.",german,neutral
ham,??????? ??? ?? ?? ????? ?? ??? ??? ??? ???,hindi,neutral
ham,Leben ist sehr einfach.. Liebe ist auch einfach.. Lachen ist zu einfach.. Gewinnen ist zuoo einfach.. Aber 'SIMPLE' zu sein ist sehr schwierig.. Gud nte.:-,german,neutral
spam,HMVTCATCACACTY ??? HMV ?? 500 ?????. ????? 4 ??? ????. ??? ?? ??? ??! HMV ?? 8668 ?? ???? ??????? ?? ??? ????? :www.100CORCACATCACATC - ???.,hindi,neutral
ham,"Tut mir leid, dass ich zehn Jahre zum Duschen brauche.",german,neutral
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,english,positive
ham,Le type a fait une saloperie mais j'ai agi comme si j'étais intéressé à acheter autre chose la semaine prochaine et il nous l'a donné gratuitement,french,neutral
ham,Awwwdate ???? ??! ?? ??? ???? ?? ??? ??? ?? ???? ???! ?? ???? ?? ??? ?? ????? ??? ??!,hindi,neutral
ham,??? ??? ???? - ???? ????? ??? ??? ?? ?? ????? ??? ??? ??,hindi,neutral
ham,"Comme d'habitude, tu peux m'appeler à 10 cm.",french,neutral
ham,No. I dont want to hear anything,english,negative
ham,"Sobald ich frei bin, rufen Sie mich an, Sir, ich warte auf Sie.",german,neutral
ham,"Dear, take care. I am just reaching home.love u a lot.",english,positive
spam,"U ont été surenchérir par simonwatson5120 sur le DVD de Shinco Plyr. 2 offre à nouveau, visiter sms. ac/smsrewards 2 avis d'appel d'offres final, répondre END OUT",french,neutral
ham,"Was auch immer, ich bin ziemlich sauer.",german,neutral
ham,Je vais demander à quelques-uns de mes colocataires.,french,neutral
spam,"???, ?? Mandddy SOMIX FM ?? ??? ?? ??? ??...... ?? ????? ????? ???? ?? ??? $05 ???? ??????? ???? ?? ??? ???? ???? ??...",hindi,neutral
spam,Décembre seulement! Avait votre mobile 11mths+? Vous avez le droit de mettre à jour la dernière caméra couleur mobile gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986906,french,neutral
ham,??? ??? ??? ?? ?? ??? ?? ??? ?? ?? ??? ???? ?? ????? ??? ??? ??? ?? ???? ?? ???. ?? ??????? ?? ???? ?? ??? ????????,hindi,neutral
ham,Aiyar désolé lor oublié 2 dire u...,french,negative
ham,K.k:)Quand partez-vous?,french,neutral
ham,Not getting anywhere with this damn job hunting over here!,english,negative
spam,?? ?? ?????? ?? ??? ???? ??? ??? ?????. ???? ???? ???!,hindi,neutral
ham,"Mmmmmmm *schnüffelt in dich*...* tief zufriedener Seufzer*... *Flüstern*... Ich liebe dich so sehr, dass ich es kaum aushalten kann...",german,neutral
ham,Le gars de 2 oz est un peu flaky mais un ami est intéressé à ramasser $ &lt;#&gt; vaut ce soir si possible,french,neutral
ham,Tu vas toujours au centre commercial?,french,neutral
ham,Ok... Sweet dreams...,english,positive
ham,"Nein * bin an der Klingeln u Sache arbeiten, aber haben ganze Hausvoll von schreienden Gören so * bin ziehen meine Haare aus! Liebend u",german,neutral
ham,"C'est bon, je t'en parlerai plus tard.",french,negative
ham,?????. ??? ??? &l;#gt; ???. ??? ?? ?? ?? ?????? ???? ???? ???? ???!,hindi,neutral
ham,Went to ganesh dress shop,english,neutral
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",english,neutral
ham,"Yar lor il wan 2 go c courses de chevaux aujourd'hui mah, donc manger plus tôt lor. J'ai mangé du riz de poulet. U?",french,neutral
ham,"Tut mir leid chikku, meine Zelle bekam einige Probleme thts y ich war nicht in der Lage zu antworten u oder msg u..",german,negative
ham,??? ???? ???,hindi,neutral
ham,????? ?? ?? ???? ??? ?? ??????? ?? ?????? ??? ?? ?????? ?????? - ?? ???,hindi,neutral
ham,"Alors, vous êtes l'aîné le savez.",french,neutral
ham,Ok lor.,english,positive
spam,WINERERANT! ???? ?????? ???? ?? 2000 ????? ???????? GUREGEEEGEENT ?? ???? ???? ?? 09090909090121 ??? ?? ??? ???????? ???? ??? ??. ???? ?? ?? 3030 ??? 12hm ???? 150 ??? ???.,hindi,neutral
ham,"Au travail, ça va prendre quelques minutes.",french,neutral
ham,"Yar, ????? ?? ???? ??? ??? ?????? ??? ???.",hindi,neutral
ham,?? ?????? - ?????? ?? ????? ?? ???? ??? ????? ???????!,hindi,neutral
ham,Alors pourquoi tu es venu à l'auberge.,french,neutral
ham,Lovely smell on this bus and it ain't tobacco...,english,positive
ham,Huh i cant thk of more oredi how many pages do we have?,english,neutral
ham,"* ???? ?? ????? ??? ????? ?? ????? ???? ????? ???, ?? ???? ?? ??!",hindi,neutral
spam,????? ????? ?????? ???? ????????? ?? ??? ??? 0.8084994942 ?? ??? 9m-11?? ?? ??? ?? ?????? ?? ??? ??? ?? WAN1000 ???? ?? ????? 5000 ???????? ??!,hindi,neutral
ham,"Sie hat gerade eine Liste von Gründen, warum niemand in der Stadt ist und ich kann nicht sagen, ob sie sarkastisch oder einfach nur foggy ist",german,neutral
ham,V skint trop mais fancied peu de bevies.waz gona rencontrer &othrs en cuillère mais jst bin watchng planète terre&sofa est v comfey; Si je ne le fais pas hav gd nuit,french,neutral
ham,"yeah, that's what I was thinking",english,positive
ham,"???? ????? ??? ?? ??? ???? ???? ???? ??, ?? ??? ??? ?? ??? ????? ???? ??;)",hindi,neutral
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,english,neutral
ham,"Aight, can you text me the address?",english,neutral
ham,I could ask carlos if we could get more if anybody else can chip in,english,neutral
ham,Oui:)ici la télévision est toujours disponible sur le lieu de travail..,french,neutral
